0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.2504911422729492,0.7292579412460327,-6.905768259457545e-07,0.5523204207420349,0.8114805221557617,-0.003578130155801773,0.7910680770874023,0.6846898794174194,-0.008828108198940754,0.9380903244018555,0.4789869785308838,-0.007412419654428959,0.9024770259857178,0.3246319890022278,-0.0055360347032547,0.7182044982910156,0.3108888268470764,-0.07963434606790543,0.8217430710792542,0.25852054357528687,-0.08767718821763992,0.7779526710510254,0.413934588432312,-0.09703441709280014,0.7217221260070801,0.49198633432388306,-0.10801465064287186,0.5604124069213867,0.1818864792585373,-0.08250078558921814,0.6712563633918762,0.21326889097690582,-0.05466640368103981,0.6435232162475586,0.3438066244125366,-0.04782651364803314,0.5948355197906494,0.41058874130249023,-0.06340006738901138,0.4095151424407959,0.12326805293560028,-0.07664589583873749,0.5156890153884888,0.17345471680164337,-0.03901506960391998,0.5067737698554993,0.281072199344635,-0.016811668872833252,0.46427828073501587,0.35590577125549316,-0.024878161028027534,0.27355843782424927,0.09850462526082993,-0.07090219855308533,0.3746475875377655,0.16258475184440613,-0.03579122573137283,0.36662977933883667,0.26570573449134827,-0.0014287446392700076,0.33602607250213623,0.33838951587677,0.013177220709621906,A
0.7471506595611572,0.8137284517288208,-1.6246514178419602e-06,0.4513058364391327,0.8218969702720642,-0.03132550045847893,0.2180362045764923,0.6401676535606384,-0.04457462579011917,0.09902924299240112,0.3911164700984955,-0.0458553209900856,0.17619983851909637,0.2642139494419098,-0.03948783501982689,0.32682180404663086,0.26178663969039917,-0.061756979674100876,0.22301650047302246,0.22481060028076172,-0.030663948506116867,0.24914312362670898,0.3646257519721985,-0.0037033541593700647,0.2900194823741913,0.45266640186309814,0.003184819594025612,0.4810377061367035,0.1569848656654358,-0.05033966526389122,0.3706524968147278,0.19808384776115417,-0.008203240111470222,0.378210186958313,0.30944910645484924,0.007792362943291664,0.4236117899417877,0.3856974244117737,0.0003020997392013669,0.626934826374054,0.1264832317829132,-0.03145938739180565,0.5146125555038452,0.1657319962978363,-0.0011084922589361668,0.5122220516204834,0.26699700951576233,0.015594041906297207,0.5500744581222534,0.3558785319328308,0.010877834632992744,0.7581828832626343,0.14357608556747437,-0.012281405739486217,0.6486113667488098,0.1625179499387741,0.008980471640825272,0.645081102848053,0.2568480670452118,0.03604603186249733,0.6781313419342041,0.326495498418808,0.0503886342048645,A
0.46010205149650574,0.6853796243667603,-1.9811343463516096e-06,0.2695622146129608,0.7024320363998413,-0.14460647106170654,0.12910202145576477,0.5174707770347595,-0.20435293018817902,0.12418332695960999,0.2860299050807953,-0.24346306920051575,0.1900622844696045,0.12719355523586273,-0.2555494010448456,0.2891654968261719,0.275931179523468,-0.12007837742567062,0.30581989884376526,0.10264191031455994,-0.22833281755447388,0.2955162525177002,0.3294421434402466,-0.24518539011478424,0.29886767268180847,0.39234256744384766,-0.2432854026556015,0.43534648418426514,0.28196653723716736,-0.0938347652554512,0.44047844409942627,0.13347278535366058,-0.21750620007514954,0.4092966318130493,0.4073505699634552,-0.206752210855484,0.4138326942920685,0.4263075888156891,-0.16933409869670868,0.5538211464881897,0.3246690630912781,-0.09078516811132431,0.5780072212219238,0.2176244556903839,-0.23188677430152893,0.5349048972129822,0.4605931341648102,-0.17972049117088318,0.5316667556762695,0.47580984234809875,-0.10958028584718704,0.6710724830627441,0.38149917125701904,-0.09723717719316483,0.6839683651924133,0.31237101554870605,-0.185338094830513,0.6543262004852295,0.47618937492370605,-0.1509595513343811,0.6488760709762573,0.5038117170333862,-0.10409915447235107,A
0.524986743927002,0.6950455904006958,-1.9896569938282482e-06,0.3021886646747589,0.7001037001609802,-0.12571947276592255,0.16331380605697632,0.49927085638046265,-0.1662776917219162,0.16071920096874237,0.25363627076148987,-0.18740996718406677,0.21258127689361572,0.09563400596380234,-0.1828034222126007,0.30806493759155273,0.2768762707710266,-0.09281517565250397,0.3239780068397522,0.1168404221534729,-0.18565045297145844,0.316374808549881,0.33232688903808594,-0.19457463920116425,0.31778138875961304,0.3783521354198456,-0.19017210602760315,0.45708873867988586,0.2873285412788391,-0.07129693031311035,0.45673373341560364,0.14033421874046326,-0.1830439567565918,0.4269542396068573,0.40119117498397827,-0.17097462713718414,0.42991673946380615,0.4117262661457062,-0.13582170009613037,0.5771273374557495,0.3377223014831543,-0.07087293267250061,0.5928829908370972,0.23777133226394653,-0.19781768321990967,0.5517144203186035,0.4727030396461487,-0.1470414102077484,0.5515331625938416,0.47818171977996826,-0.08229345083236694,0.6967054605484009,0.39756619930267334,-0.07941216975450516,0.699155330657959,0.34421753883361816,-0.1539631187915802,0.6702223420143127,0.4998447895050049,-0.1196933388710022,0.6705314517021179,0.5124573707580566,-0.07726746797561646,A
0.5508513450622559,0.724092960357666,-1.9425117443461204e-06,0.32582467794418335,0.7190289497375488,-0.12400458008050919,0.1745663583278656,0.5049431324005127,-0.15984074771404266,0.17037658393383026,0.2621387243270874,-0.178644061088562,0.22122031450271606,0.10949844866991043,-0.1711789220571518,0.3217492699623108,0.2901388108730316,-0.0667935237288475,0.3443787097930908,0.1333579421043396,-0.15942861139774323,0.340359091758728,0.33664923906326294,-0.1752757579088211,0.33582940697669983,0.377801775932312,-0.17528565227985382,0.47370824217796326,0.304207444190979,-0.044858504086732864,0.48246705532073975,0.16809344291687012,-0.15403127670288086,0.45221537351608276,0.40919989347457886,-0.1512361764907837,0.4423818588256836,0.4097971022129059,-0.12427317351102829,0.5965891480445862,0.3464564085006714,-0.04592413827776909,0.6141546964645386,0.240044504404068,-0.16495807468891144,0.5711923837661743,0.4613475501537323,-0.12063063681125641,0.5626945495605469,0.4651598334312439,-0.06302165240049362,0.72081458568573,0.3919069170951843,-0.05714662745594978,0.7257004976272583,0.3256683945655823,-0.12327888607978821,0.693750262260437,0.47642987966537476,-0.0907742828130722,0.6915234327316284,0.49185410141944885,-0.05162649229168892,A
0.4892691671848297,0.6801055669784546,-1.2741223827106296e-06,0.6946634650230408,0.632227897644043,0.014608670957386494,0.8289448022842407,0.4624701142311096,0.03871649131178856,0.8844503164291382,0.3035297095775604,0.05120185762643814,0.8343737125396729,0.20259489119052887,0.07109817117452621,0.7592040300369263,0.29562434554100037,0.08300887048244476,0.8211747407913208,0.1727420687675476,0.05452386662364006,0.777330219745636,0.26789844036102295,0.04432113096117973,0.7231677174568176,0.30707213282585144,0.04203023016452789,0.6785823106765747,0.26405107975006104,0.061557475477457047,0.7223560810089111,0.153675377368927,0.017288152128458023,0.7028366923332214,0.2928865849971771,0.0033343492541462183,0.6738624572753906,0.32993701100349426,0.005787321366369724,0.6034582257270813,0.26628854870796204,0.03225988894701004,0.6462797522544861,0.1425512433052063,-0.017480462789535522,0.6384556293487549,0.2923961877822876,0.0017066606087610126,0.6133750677108765,0.34161263704299927,0.02678406797349453,0.5334464907646179,0.2939040958881378,0.00447834050282836,0.5642986297607422,0.18721213936805725,-0.024627206847071648,0.561266303062439,0.28733113408088684,-0.0031839965377002954,0.5476205348968506,0.3298369348049164,0.02052578702569008,A
0.5274403095245361,0.6836541891098022,-1.6884997648958233e-06,0.29910194873809814,0.5993431210517883,-0.1301705688238144,0.16432277858257294,0.4114319086074829,-0.1692250669002533,0.12939894199371338,0.24805864691734314,-0.18117986619472504,0.16077649593353271,0.14834368228912354,-0.16718965768814087,0.32792314887046814,0.1784045398235321,-0.09228824824094772,0.24790652096271515,0.10898218303918839,-0.13103653490543365,0.24954813718795776,0.3039308190345764,-0.11532909423112869,0.29075491428375244,0.3241066038608551,-0.10446767508983612,0.4784886837005615,0.1995018720626831,-0.03301580995321274,0.37128326296806335,0.1401384174823761,-0.09443254768848419,0.33871492743492126,0.38161882758140564,-0.06869567185640335,0.384620726108551,0.3739619255065918,-0.037091970443725586,0.5791428089141846,0.2708539068698883,0.012794503942131996,0.4876093864440918,0.2131132334470749,-0.0442659966647625,0.4246377646923065,0.4311515688896179,0.02426639199256897,0.4899156987667084,0.43825384974479675,0.08239138871431351,0.6551854014396667,0.3408762812614441,0.048074036836624146,0.5735862255096436,0.33405476808547974,0.04310893639922142,0.5085403919219971,0.46380680799484253,0.09377381205558777,0.5551978945732117,0.44866639375686646,0.13341397047042847,A
0.7396242022514343,0.6629193425178528,4.156658572895822e-09,0.4605795741081238,0.6813616752624512,-0.01938313990831375,0.30397045612335205,0.5157508850097656,-0.008347424678504467,0.20679885149002075,0.29603496193885803,0.0021990612149238586,0.10668782889842987,0.1319139450788498,0.013295155949890614,0.37853845953941345,0.23789449036121368,0.22504296898841858,0.2583126425743103,0.1513451188802719,0.3698555827140808,0.21009638905525208,0.23381103575229645,0.45457637310028076,0.22287684679031372,0.30133727192878723,0.5123994946479797,0.5182444453239441,0.20430827140808105,0.2823561728000641,0.3636281490325928,0.15414705872535706,0.4663068950176239,0.3221907317638397,0.2887866497039795,0.5453069806098938,0.33768710494041443,0.36653581261634827,0.5912746787071228,0.6260234117507935,0.23238256573677063,0.3296830654144287,0.4820094704627991,0.18352438509464264,0.4880250096321106,0.41367578506469727,0.2954126000404358,0.5430150032043457,0.41947174072265625,0.36370450258255005,0.5604875087738037,0.7220187783241272,0.26772916316986084,0.37171584367752075,0.5894269347190857,0.21829894185066223,0.5047361254692078,0.5187586545944214,0.3002287745475769,0.5655094385147095,0.4989258050918579,0.36325621604919434,0.5961911082267761,A
0.7495995759963989,0.6957278251647949,2.41803235212501e-07,0.47866901755332947,0.7219257354736328,-0.040491849184036255,0.30849018692970276,0.5487039089202881,-0.052294470369815826,0.20621222257614136,0.3492782711982727,-0.04968787729740143,0.09388378262519836,0.1961437612771988,-0.04789457842707634,0.37563565373420715,0.29342201352119446,0.05176572501659393,0.25984543561935425,0.191465824842453,0.19530394673347473,0.20582036674022675,0.24181707203388214,0.3095095157623291,0.19862955808639526,0.29778850078582764,0.38299882411956787,0.5011427998542786,0.2395736575126648,0.1193271353840828,0.3607775568962097,0.19246995449066162,0.2914825975894928,0.333059161901474,0.3195953667163849,0.3952672779560089,0.3463965952396393,0.39293432235717773,0.4517272710800171,0.6007974147796631,0.24738506972789764,0.18881425261497498,0.46489590406417847,0.20781108736991882,0.34828269481658936,0.4204944968223572,0.3086036741733551,0.4156906008720398,0.4319145679473877,0.3790958523750305,0.43028905987739563,0.6836166381835938,0.2602187395095825,0.25458043813705444,0.5675756931304932,0.23960082232952118,0.3866889774799347,0.5122228264808655,0.3126041889190674,0.44456490874290466,0.5046560764312744,0.3669999837875366,0.4658498466014862,A
0.744129478931427,0.6361427307128906,1.176426991378321e-07,0.47049224376678467,0.686313271522522,-0.022481439635157585,0.3070509433746338,0.5255302786827087,-0.01213009376078844,0.2012747824192047,0.3067058324813843,-0.0030138480942696333,0.08862563967704773,0.1491476446390152,0.004782647825777531,0.3503749668598175,0.2425510734319687,0.23184171319007874,0.2325972616672516,0.17334595322608948,0.3776780962944031,0.19501158595085144,0.25824713706970215,0.4593346118927002,0.21074527502059937,0.31700190901756287,0.5133911371231079,0.4884311556816101,0.20254482328891754,0.28866511583328247,0.33925795555114746,0.1709139347076416,0.46859291195869446,0.310414582490921,0.314382940530777,0.5376687049865723,0.3319108784198761,0.38842689990997314,0.5772204399108887,0.5999108552932739,0.22229509055614471,0.3353400230407715,0.45861321687698364,0.19255602359771729,0.49085572361946106,0.4001690149307251,0.3097485303878784,0.53618323802948,0.40939170122146606,0.36749327182769775,0.5468502640724182,0.6985985040664673,0.24764789640903473,0.37645694613456726,0.5687021613121033,0.21414080262184143,0.508388876914978,0.5063191652297974,0.30217719078063965,0.5650405287742615,0.4922243356704712,0.3608834147453308,0.591960072517395,A
